ID,Titolo,Generi,Punteggio_Utente,Stato_Utente,Punteggio_Medio,Rank,Popolarita
19671,Angel Beats!: Heaven's Door,"Action, Comedy, Drama, School, Supernatural",8,reading,7.91,986,950
55231,Angel Clock,"Josei, Supernatural",0,on_hold,,44206,29351
838,Angel Densetsu,"Action, Comedy, Delinquents, Martial Arts, Romance, School, Shounen",7,completed,8.28,348,293
80269,Angel Game: Sayonara to Mirai no Kakera,"Mystery, Shounen, Supernatural",5,completed,6.04,20056,16567
1512,Angel Heart,"Action, Comedy, Drama, Mystery, Romance, Seinen",0,reading,7.45,3401,5738
20428,Angel Onayami Soudanjo,"Comedy, Fantasy",0,on_hold,6.48,17161,13153
20806,Angel Voice,"Drama, School, Shounen, Sports, Team Sports",0,reading,7.28,5172,11384
96437,Angolmois: Genkou Kassenki,"Action, Historical, Military, Samurai",0,reading,7.07,8161,8818
39987,Ani ga Imouto de Imouto ga Ani de.,"Romance, Shoujo",0,reading,6.48,17177,4831
91072,Ani ni Aisaresugite Komattemasu,"Romance, Shoujo",0,on_hold,6.67,14553,15072
94342,Ani no Yome to Kurashiteimasu.,"Seinen, Slice of Life",0,reading,7.7,1795,3195
95705,Ani Tomo,"Romance, Shoujo",0,reading,7.3,4995,3696
110653,Anima Yell!,"CGDCT, Comedy, School, Sports",0,reading,6.72,13747,15695
93360,Animal Joe,"Comedy, Seinen",6,completed,6.1,19867,21008
49119,Animaru Sentai Unlimited,"Action, Comedy, Shoujo, Super Power",0,reading,,37657,48725
104318,Animored!!,"Action, Fantasy, School, Shounen, Super Power",5,completed,6.41,17942,26681
168151,Ankoku Delta,"Sci-Fi, Shounen",0,reading,6.15,19680,11942
128953,Ankoku Kishi no Ore desu ga Saikyou no Paladin wo Mezashimasu,"Action, Fantasy, School",0,on_hold,6.3,18824,7926
67081,Ankoku Shinwa,"Horror, Mystery, Psychological, Shounen, Supernatural",6,completed,5.92,20320,18758
30079,Annarasumanara,"Drama, Mystery, Psychological, Romance, School, Seinen",7,completed,8.28,354,235
296,Anne Freaks,"Horror, Mystery, Psychological",5,completed,6.62,15181,3126
35733,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Drama, Shounen",0,reading,8.15,523,1260
47957,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Drama,6,completed,7.92,961,7136
113442,Ano Hito no I ni wa Boku ga Tarinai,"Comedy, Romance, Seinen, Supernatural",0,reading,7.07,8109,2255
80721,Ano Ko ni Kiss to Shirayuri wo,"Girls Love, Romance, School, Seinen",7,reading,7.59,2398,1672
52817,Ano Ko no Ie,"Seinen, Slice of Life",0,on_hold,6.7,14075,11380
58555,"Ano Ko no, Toriko.","Comedy, Love Polygon, Romance, Shoujo",0,reading,7.11,7521,2160
5940,Ano Ko to Issho,"Drama, Romance, Shoujo",0,reading,6.92,10495,11055
35713,Ano Natsu de Matteru,"Drama, Love Polygon, Romance, Sci-Fi",5,completed,7.12,7400,6216
37975,Anorexia: Shikabane Hanako wa Kyoshokushou,"Drama, Ecchi, Horror, Psychological",4,completed,6.1,19861,4936
24098,Another,"Drama, Gore, Horror, Mystery, School, Seinen",5,completed,7.6,2353,246
39883,Ansatsu Kyoushitsu,"Action, Comedy, School, Shounen",8,completed,8.24,384,75
115067,Ansatsusha de Aru Ore no Status ga Yuusha yori mo Akiraka ni Tsuyoi no da ga,"Action, Adventure, Fantasy, Isekai",0,reading,6.87,11243,903
33429,Antimagia,"Action, Fantasy, Josei, Supernatural",4,completed,6.61,15446,6575
102256,Ao Ashi,"Award Winning, Seinen, Sports, Team Sports",0,reading,8.62,92,496
24294,Ao Haru Ride,"Romance, School, Shoujo",8,completed,8.12,571,45
59897,Ao Natsu,"Romance, School, Shoujo",0,reading,7.09,7829,12374
13492,Ao no Exorcist,"Action, Mythology, School, Shounen, Supernatural",0,on_hold,7.87,1106,76
28103,Ao no Exorcist,"Action, Fantasy, Shounen, Supernatural",0,reading,7.64,2101,7322
103942,Ao no Flag,"Romance, School, Shounen",0,reading,8,783,239
135545,Ao no Hako,"Romance, School, Shounen, Sports, Team Sports",0,reading,8.31,314,182
106937,Ao no Orchestra,"Award Winning, Drama, Music, School",0,reading,7.46,3325,3371
57893,Ao no Souyoku: Phantom of Dragon,Seinen,0,reading,,44531,34452
93354,Aoba-kun ni Kikitai Koto,"Romance, Shoujo",0,reading,6.78,12714,4083
28621,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Slice of Life",6,completed,7.27,5295,7649
59961,Aoharu x Kikanjuu,"Crossdressing, Shounen, Sports, Team Sports",0,on_hold,7.99,802,1261
92991,Aoi Horus no Hitomi: Dansou no Joou no Monogatari,"Historical, Seinen",0,on_hold,7.45,3446,3642
12745,Aoi no Yuuwaku,"Drama, Romance, Seinen, Slice of Life",0,on_hold,6.3,18824,13407
67497,Aoi Uroko to Suna no Machi,"Josei, Slice of Life",7,completed,7.19,6296,5739
57763,Aoki Ao no Atopos,"School, Sci-Fi, Seinen",0,reading,,44513,34531
25861,Aoki Hagane no Arpeggio,"Action, Sci-Fi, Seinen",0,reading,7.78,1428,2227
39163,Aoki Umi no Toraware Hime,"Adventure, Romance, Shoujo",6,completed,7.15,6852,3080
87067,Aoyama Tsukiko desu!,"Comedy, Romance, Shoujo",5,completed,7.13,7215,7948
67453,Aozora Kirai no Usotsuki Semiko,"Comedy, Romance",6,on_hold,7.32,4732,10574
4424,Aozora Pop,"Romance, Shoujo, Showbiz",0,reading,7.31,4812,5977
114945,Aozora to Kumorizora,"Drama, Psychological, Romance, School, Supernatural",0,reading,7.69,1836,2066
10868,Aozora Yell,"Drama, Music, Romance, School, Shoujo, Sports, Team Sports",0,reading,7.44,3519,4589
73729,Apartmate,"Josei, Romance",0,on_hold,6.53,16527,7841
11544,Aphorism,"Action, Fantasy, Horror, Psychological, School, Supernatural, Suspense",0,reading,7.25,5620,1318
39139,Apocalypse no Toride,"Action, Gore, Horror, Mystery, Psychological, Sci-Fi, Shounen",5,completed,7.45,3486,436
81955,Apple Paradise,"Action, Sci-Fi, Space",0,reading,,47239,26168
90727,Appli Trap,"High Stakes Game, Psychological, School, Shounen, Strategy Game",0,reading,6.01,20147,8399
124,Aqua,"Iyashikei, Sci-Fi, Shoujo, Slice of Life",8,completed,7.91,990,1005
38719,Aquarion Evol,"Action, Drama, Mecha, Romance, Sci-Fi, Shoujo, Supernatural",0,on_hold,6.9,10834,17909
32071,Aquarium,"Romance, Seinen, Slice of Life",0,on_hold,6.39,18126,22837
80453,Ar nosurge: Umareizuru Hoshi e Inoru Uta,"Action, Mecha, Sci-Fi",0,reading,,47061,33303
102564,Araburu Kisetsu no Otome-domo yo.,"Drama, Romance, School, Shounen",0,reading,7.37,4196,1796
21111,Arachnid,"Action, Drama, Shounen",5,completed,6.98,9501,995
70453,Aragami,"Action, Adventure, Shounen",0,on_hold,,45847,47352
64083,Araidoki.,"Comedy, School, Supernatural",5,completed,6.52,16693,21267
14154,Arakawa Under the Bridge,"Comedy, Romance, Seinen",0,reading,7.82,1285,1092
2149,Arakure,"Comedy, Organized Crime, Romance, School, Shoujo",6,completed,7.66,2026,1406
117227,Arakure Ojousama wa Monmon Shiteiru,"Comedy, Ecchi, Romance, School, Seinen",0,on_hold,7.1,7635,1553
25941,Arashi no Hana Murakumo no Uta,"Action, Drama, Fantasy, Mystery, Romance, Seinen, Supernatural",0,reading,,36003,28401
132166,Arashi-kun no Dakimakura,"Romance, Shoujo",0,reading,6.92,10545,8669
10750,Arata Kangatari,"Action, Adventure, Fantasy, Isekai, Romance, Shounen",0,reading,7.37,4183,2674
44587,Arata naru Sekai: Kako-hen,"Sci-Fi, Time Travel",0,on_hold,6.34,18534,15621
118156,Arata Primal,"Action, Adventure, Drama, Mystery, Shounen, Time Travel",0,reading,6.02,20125,10809
17518,AR∀GO: London Shikei Tokushu Hanzai Sousakan,"Action, Mystery, Shounen, Supernatural",6,completed,7.42,3753,2923
102361,Arcadia Garden,Fantasy,0,reading,,41827,39458
3473,Ardour,"Romance, Shoujo",0,reading,7.19,6403,13292
50969,Are na Kare to no Kurashikata,"Comedy, Ecchi",4,completed,5.89,20373,32247
14770,Are You Alice?,"Action, Adventure, Fantasy, Josei, Mystery, Psychological",0,reading,7.41,3841,810
72641,Area 51,"Action, Sci-Fi, Seinen, Supernatural",0,on_hold,7.36,4357,8756
35721,Area D: Inou Ryouiki,"Action, Drama, Shounen, Super Power, Supernatural",4,completed,7.11,7540,1043
8795,Area no Kishi,"Comedy, School, Shounen, Sports, Team Sports",0,reading,7.48,3184,2280
65643,Area no Kishi Gaiden: Enokou Early Days,"Sports, Team Sports",4,completed,6.72,13674,21842
47573,Are←Nochi Kareshi,"Comedy, Romance, School, Shoujo",0,on_hold,7.11,7519,3500
108164,Argate Online,"Action, Adventure, Fantasy",0,reading,6.39,18088,4621
100472,Ari no Ou,"Action, Shounen",0,on_hold,6.91,10592,20403
81,Aria,"Iyashikei, Sci-Fi, Shounen, Slice of Life",9,completed,8.61,95,444
108240,Arifureta Nichijou de Sekai Saikyou,"Comedy, Fantasy",0,reading,7.19,6349,4699
88923,Arifureta Shokugyou de Sekai Saikyou,"Action, Adventure, Fantasy, Harem, Isekai",5,on_hold,7.67,1949,705
96528,Arifureta Shokugyou de Sekai Saikyou,"Action, Adventure, Fantasy, Harem, Isekai",0,on_hold,7.18,6549,319
51785,Arina no Tane,"Comedy, Shoujo, Slice of Life",0,on_hold,6.72,13713,25836
12309,Arisa,"Drama, Mystery, Psychological, School, Shoujo",9,completed,7.53,2819,1136
73157,ARK:Romancer,"Action, Drama, Fantasy, Mecha, Seinen",4,completed,6.36,18340,7113
117474,"Around 30 dakedo, Hatsukoi desu.","Adult Cast, Comedy, Romance",7,completed,7.37,4201,1307
104118,Around 30 Quest,"Comedy, Fantasy, Seinen",0,reading,6.26,19074,19195
104063,Around 40 Kenja no Isekai Seikatsu Nikki,"Action, Adventure, Fantasy, Isekai, Reincarnation, Video Game",0,on_hold,6.7,14044,13044
116922,Around 40 Kenja no Isekai Seikatsu Nikki,"Action, Adventure, Fantasy, Isekai, Reincarnation, Video Game",0,reading,6.4,17999,4245
128497,Around 40 Shachiku no Golem Master,"Action, Adventure, Fantasy",0,reading,6.03,20104,9487
51233,Arslan Senki,"Action, Adventure, Fantasy, Historical, Shounen",0,reading,7.68,1914,841
75929,Arte,"Historical, Seinen, Visual Arts",0,reading,7.9,1014,1545
73401,Aru Asa,"Romance, Seinen",4,completed,5.66,20639,32275
78775,Aru Asa Okitara,"Comedy, School, Shounen, Supernatural",6,completed,7.12,7313,3427
27225,Aruitou,"Drama, Romance, School, Shoujo",0,on_hold,7.1,7723,5323
64885,Aruji no Kigen,"Comedy, Sci-Fi, Seinen",0,on_hold,6.08,19916,29100
65101,Asa made Matemasen!,"Comedy, Romance, Shoujo, Slice of Life",6,completed,6.97,9682,16911
3632,"Asa made, Motto.","Romance, Shoujo",5,completed,6.89,10892,6562
3685,"Asa mo, Hiru mo, Yoru mo.","Drama, Romance, School, Shoujo",5,completed,6.84,11815,3900
116000,Asadora!,"Drama, Historical, Mystery, Seinen, Supernatural",0,reading,7.7,1807,1306
110179,Asahi-senpai no Okiniiri,"Romance, School, Shoujo",0,reading,6.77,12871,6399
69837,Asahina Koharu no Mousou Biyori,"Comedy, Ecchi, School, Shounen",5,completed,6.06,19985,19473
125355,Asahina Wakaba to ○○ na Kareshi,"Comedy, Drama, Romance, School, Seinen",0,reading,7.47,3213,1947
35741,Asahinagu,"Award Winning, Combat Sports, School, Seinen, Sports",0,reading,6.84,11792,8966
124174,Asako,"Drama, Seinen",0,reading,7.01,9122,6483
88546,Asami-sensei no Himitsu,"Romance, School, Shoujo",0,on_hold,6.66,14763,7783
33043,Asamiya-san no Imouto,"Adventure, Comedy, Drama, Mystery, Sci-Fi, Seinen, Slice of Life",6,completed,6.24,19191,10807
45085,Asao-san to Kurata-kun,"Comedy, Shounen, Slice of Life",0,on_hold,6.51,16746,13490
117840,Ase to Sekken,"Adult Cast, Comedy, Romance, Seinen, Workplace",0,on_hold,8.15,510,402
76573,Asebi to Sora Sekai no Boukensha,"Adventure, Drama, Fantasy, Seinen",0,reading,7.3,4973,6162
63705,Ashigaru,"School, Shounen, Sports, Team Sports",0,on_hold,,45192,36519
92736,Ashita Aozora,"Martial Arts, Romance, Shounen",0,reading,,38838,44027
25396,Ashita Dorobou,"Action, Drama, Romance, Sci-Fi, Seinen, Supernatural",6,completed,7.2,6211,2914
88430,Ashita no 3600-byou,"Romance, School, Shoujo, Supernatural",0,on_hold,7.18,6490,12686
24086,Ashita no Familia,"Comedy, Shounen, Supernatural, Vampire",0,reading,6.75,13316,23825
39169,Ashita no Kyouko-san,"Comedy, Fantasy",0,on_hold,6.48,17176,10930
97699,Ashita wa Doyoubi,"Iyashikei, School, Slice of Life",6,completed,6.79,12705,4515
58753,"Ashita, Boku wa Shinu. Kimi wa Ikikaeru.","Comedy, Romance, School",0,on_hold,7.62,2270,11163
125507,"Ashita, Watashi wa Dareka no Kanojo","Award Winning, Drama",0,reading,7.53,2818,3903
92618,Ashitaba-san Chi no Mukogurashi,"Harem, Romance, Seinen, Slice of Life",3,completed,6.69,14282,2671
66247,Ashizuri Suizokukan,"Slice of Life, Supernatural",6,completed,7.35,4365,3524
90037,Ashonde yo!: Uchi no Inu Log,"Comedy, Pets, Slice of Life",0,on_hold,,38128,27509
107405,Asmodeus wa Akiramenai,"Comedy, Fantasy, Supernatural",0,on_hold,6.51,16859,4072
99678,Asobi Asobase,"Comedy, Drama, Gag Humor, School, Seinen",0,reading,7.74,1597,1739
111477,Asoko de Hataraku Musubu-san,"Adult Cast, Comedy, Romance, Shounen",0,reading,6.98,9448,1522
118873,Asper Kanojo,"Drama, Psychological",0,reading,7.88,1075,978
55167,Assassin's Creed 4: Black Flag - Kakusei,"Action, Adventure, Historical, Seinen",0,on_hold,6.42,17753,10016
23003,Assassine,"Action, Organized Crime, Sci-Fi, Shounen",0,on_hold,6.8,12451,16428
103809,Assassins Pride,Fantasy,0,reading,6.99,9295,8467
105405,Assassins Pride,"Fantasy, Seinen",0,on_hold,6.87,11332,1996
104523,Asshou,"Mystery, Psychological, Romance, Slice of Life",0,reading,4.97,20857,11855
4286,Astral Project: Tsuki no Hikari,"Drama, Mystery, Psychological, Seinen, Supernatural",0,on_hold,7.42,3740,9428
3214,Asu no Yoichi!,"Action, Comedy, Ecchi, Harem, Martial Arts, Romance, Samurai, School, Shounen",7,completed,7.12,7423,1292
37785,Asuka@Miraikei,"Action, Comedy, School, Sci-Fi, Seinen",5,completed,6.5,16892,31740
10559,At Laz Meridian,"Fantasy, Romance, School, Shoujo",0,on_hold,6.99,9416,23034
140551,Atarashii Kimi e,"Drama, Romance, Seinen",0,reading,6.61,15369,9855
64341,Atashi no Idol,"Ecchi, Romance, School, Shounen",4,completed,5.77,20532,14237
109573,Atashi no!,"Romance, School, Shoujo",0,reading,,48770,23361
686,Atashi wa Bambi,"Romance, Shoujo",5,completed,7.28,5226,4442
87986,"Atashi, Kiss shita.","Romance, Shoujo",5,completed,7.06,8214,5071
16621,Atashin'chi,"Comedy, Slice of Life",0,on_hold,7,9271,28938
40265,Ato ni mo Saki ni mo Kimi dake,"Comedy, Romance, Shoujo",0,on_hold,6.73,13569,12761
83411,Atom: The Beginning,"Action, Mecha, Sci-Fi, Seinen",0,reading,7.48,3207,6569
20089,Atori Shou,"Action, Ecchi, Seinen, Supernatural",5,completed,6.81,12240,13749
11391,Atsu♡Atsu Trattoria,"Romance, Shoujo",5,completed,7.05,8474,6915
101089,Atsumare! Fushigi Kenkyuubu,"Comedy, School, Shounen",7,completed,7.52,2899,1747
114547,Atsumori-kun no Oyomesan (←Mitei),"Romance, School, Shoujo",0,reading,7.42,3724,4509
133702,Attouteki Gacha Un de Isekai wo Nariagaru!,"Comedy, Fantasy, Isekai, Reincarnation",0,reading,6.32,18662,7521
45477,Audience with Her Majesty the Queen,"Comedy, School",0,on_hold,6.88,11076,26533
50857,Avant-garde Yumeko,"Comedy, Ecchi, Seinen",6,completed,5.55,20725,2869
25878,Awajima Hyakkei,"Award Winning, Drama, School",0,reading,,35985,18403
95384,Awatenbou no Yoreyore Santa Claus,"Comedy, Josei",4,completed,6.45,17511,27822
78201,Awfully Damn Kiss and Hug,"Drama, Romance, School, Shoujo",0,reading,6.71,13865,5296
57855,Ayakari-Zoushi,"Comedy, Drama, Shoujo, Slice of Life, Supernatural",0,on_hold,7.23,5838,13883
25530,Ayakashi Hisen,"Drama, Romance, Shoujo, Supernatural",0,reading,7.45,3461,6489
95377,Ayakashi Ko,"Seinen, Slice of Life, Supernatural",0,reading,7.78,1456,3243
11877,Ayakashi Koi Emaki,"Comedy, Romance, Shoujo, Supernatural",0,reading,7.33,4641,3264
104186,Ayanashi,"Drama, Fantasy, Shounen",0,reading,6.95,9997,5396
103006,Ayane Ojousama wa Sanoba Bocchi ni Araserareru,Comedy,4,completed,6.54,16387,11412
87302,Ayashi-ya,"Shounen, Supernatural",0,on_hold,7.09,7828,17764
112385,Ayashikotogatari,"Fantasy, Shounen",0,reading,6.52,16571,10252
141583,Ayashimon,"Action, Organized Crime, Shounen, Supernatural",0,reading,6.57,15898,543
93350,Ayeshah's Secret,Drama,5,completed,7.24,5715,2645
4077,Ayu Mayu,"Comedy, Ecchi, Harem, Romance, School, Shounen",7,completed,7.11,7458,2919
65831,Azanael: The Case-Book of ENA,"Mystery, Shounen",0,reading,,45440,30677
96205,Azfareo no Sobayounin,"Fantasy, Romance, Shoujo",0,reading,6.67,14517,11364
115616,Azur Lane: Queen's Orders,"Comedy, Military, Sci-Fi, Shounen, Slice of Life",0,reading,7.4,3887,10395
8456,½ Prince,"Action, Adventure, Comedy, Fantasy, Romance, Shounen, Video Game",6,completed,7.87,1100,584
70,Übel Blatt,"Action, Adventure, Fantasy, Seinen",0,reading,7.59,2431,294
56945,ēlDLIVE,"Action, Sci-Fi, Shounen, Space",0,on_hold,6.72,13669,4541
93224,Ātrail: Nisekai-teki Nichijou to Senmetsu Element,"Action, Military, Sci-Fi",0,reading,6.4,17949,17100
75931,B Group no Shounen,"Romance, School",0,reading,6.41,17890,11423
75933,B Group no Shounen,"Romance, School",0,reading,6.99,9337,24201
93977,B Group no Shounen X,"Romance, School",4,completed,6.16,19648,5711
178700,B no Seisen,"Music, Shounen, Supernatural",0,reading,6.42,17751,15466
19007,B-gata H-kei,"Comedy, Ecchi, Romance, School, Seinen",4,completed,7.47,3235,1037
111083,B-Trash!!,"Sports, Team Sports",0,on_hold,,49211,38556
627,B.O.D.Y.,"Drama, Romance, School, Shoujo",6,completed,7.46,3303,1517
95189,Babel,"Action, Sci-Fi, Seinen, Time Travel",0,on_hold,6.78,12716,13700
105955,Babel no Toshokan,"Mystery, Psychological, Romance",5,completed,6.06,20005,13783
105067,Babel-shiki Kami Girl,"School, Seinen",5,completed,6.59,15710,27074
32205,Baby Princess,"Comedy, Ecchi, Harem, Romance",0,on_hold,6.97,9702,9879
8300,Baby Steps,"Award Winning, School, Shounen, Sports",8,reading,8.11,586,728
66169,"Baby, Kokoro no Mama ni!","Childcare, Comedy, Slice of Life",0,reading,7.6,2354,6713
833,Baby★Love,"Comedy, Drama, Romance, Shoujo",0,on_hold,7.38,4054,8602
1342,Baccano!,"Action, Fantasy, Mystery, Organized Crime",9,reading,8.5,146,924
96266,Back Street Girls,"Comedy, Ecchi, Magical Sex Shift, Organized Crime, Seinen, Workplace",0,reading,6.86,11462,2839
87212,Back to the Hero,"Sci-Fi, Seinen",0,on_hold,,48166,50301
109456,Back to the Kaasan,"Comedy, Seinen, Supernatural, Time Travel",6,completed,6.84,11712,8792
131522,Bacouple,"Comedy, Romance",0,reading,6.72,13770,3347
8530,Badminton Girl,"Shoujo, Sports",2,completed,6.74,13405,9342
13279,BaggataWay,"Shounen, Sports, Team Sports",0,reading,7.15,6904,17650
87404,"Baito-saki wa ""Aku no Soshiki""!?","Action, Comedy, Romance",5,completed,7.2,6190,5766
44267,Baka ga Zenra de Yattekuru,"Comedy, Seinen",6,completed,6.96,9908,8390
12295,Baka to Test to Shoukanjuu,"Comedy, Love Polygon, Romance, School",6,completed,7.88,1092,2406
13872,Baka to Test to Shoukanjuu,"Comedy, Love Polygon, Romance, School, Shounen",0,reading,7.38,4104,2739
113010,Bakemonogatari,"Action, Comedy, Drama, Mystery, Romance, Shounen, Supernatural, Vampire",0,reading,8.49,158,449
85573,Bakeneko OL Tamami-san: Omoi Tsuzukete Nanadaime,"Seinen, Supernatural",5,completed,,47683,36761
102809,Bakeneko System,"Comedy, Seinen, Supernatural",0,dropped,,41953,40390
30303,Baketeriya,"Comedy, Drama, Romance, Seinen, Supernatural",5,completed,6.9,10825,3753
75587,Baku to Nemurihime,"Fantasy, Romance, Shoujo",5,completed,7.15,6986,14802
66257,Bakudan,"Martial Arts, Shounen",0,on_hold,6.16,19622,18329
9711,Bakuman.,"Comedy, Drama, Otaku Culture, Romance, Shounen",8,completed,8.37,251,58
92905,Bakuman. Bangai-hen,"Otaku Culture, School, Shounen",7,completed,7.41,3843,5848
10443,Bakuon Rettou,"Action, Drama, Psychological, School, Seinen",6,completed,8.15,517,1443
31337,Bakuon!!,"CGDCT, School, Seinen, Slice of Life",0,on_hold,6.9,10828,8057
9248,Bal Jak,"Action, Adventure, Comedy, Ecchi, School",0,reading,7.32,4780,8297
129774,Ballpark de Tsukamaete!,"Comedy, Seinen, Slice of Life, Sports, Team Sports",0,reading,6.83,11943,8748
48347,Ballroom e Youkoso,"Comedy, Drama, Performing Arts, Romance, School, Shounen, Sports",0,reading,8.35,267,454
54663,Bambi to Dhole,"Childcare, Romance, School, Shoujo",0,reading,7.77,1478,2524
720,Bamboo Blade,"Combat Sports, Comedy, School, Seinen, Sports",6,completed,7.33,4644,2824
54477,Bamboo Blade C,"Action, Combat Sports, Comedy, Martial Arts, School, Seinen",0,on_hold,,44122,22765
25364,Bamora!,"Romance, School, Seinen, Sports, Team Sports",0,on_hold,6.89,11035,12795
115127,Bandai Kaname wa Asobitai,"Comedy, School",0,reading,6.51,16787,3494
92654,Banken Hero,"Comedy, Romance, Shoujo",4,completed,6.93,10290,10967
48895,Bannou Kanteishi Q no Jikenbo,"Mystery, Seinen",0,reading,7.1,7719,17262
1823,Banya: The Explosive Delivery Man,"Action, Adventure, Comedy, Fantasy",5,completed,7.1,7605,5654
34133,Bara to Juudan,"Fantasy, Romance, School, Shoujo, Supernatural",5,completed,6.99,9371,3624
86857,Barairo no Yakusoku,"Historical, Romance, Shoujo",0,on_hold,7.41,3789,7708
10960,Barajou no Kiss,"Comedy, Drama, Fantasy, Mystery, Reverse Harem, Romance, School, Shoujo, Supernatural",5,completed,7.48,3187,746
17051,Barakamon,"Childcare, Comedy, Iyashikei, Shounen, Slice of Life, Visual Arts",0,on_hold,8.43,206,422
61097,Baraou no Souretsu,"Action, Drama, Historical, Shoujo, Supernatural",0,on_hold,8.05,677,991
